Username,FollowLength,IsFollower,BatName,BatGender,BatColor,0
qwascolol,24869,0,Cookie,female,Black,0
ttvpositivepete,601642,1,Nibbles,female,Black,0
usernaneisalredaytaken,1799433,1,Moonlight,female,Brown,0
qwascolol2,612036,1,Equina,female,Black,0
HrvstrOfEnergy,549294,1,Ruth,female,Black,0
bot081398,525528,1,Drake,male,Brown,0
geneatalz,520745,1,Scarlett,female,Red,0
gears2019,510800,1,Char,male,Black,0
calamity_max_stage,509937,1,Dawnstar,female,Black,0
mbbro12,508486,1,Nugget,female,Brown,0
spokjelse,503985,1,Fuzz,male,Black,0
AHorseNamedRoncinante,408218,1,Indigo,female,Black,0
Wurzel7211,349487,1,Drake,male,Brown,0
Yankeeace50,275634,1,Shrike,male,Black,0
TexCubSF,275563,1,Indigo,female,Black,0
TealOldMan,275549,1,Vladimir,male,Brown,0
Chicken__Pizza,3335,0,Sade,female,Red,0
thestormbro,32,0,Lucy,female,Black,0
aaronjpx,264009,1,Violet,female,Black,0
chubbygirlyy,263327,1,Sade,female,Brown,0
BarneyOfTheRubbble,1336,0,Shadow,male,Black,0
jarngeir,262168,1,Twilight,female,Black,0
nubodys,261573,1,Lucifer,male,Brown,0
Sir_Soul,148,0,Booboo,male,Black,0
lil_bro_gamers,257953,1,Ash,male,Black,0
kaspatik,256751,1,Lockjaw,male,Brown,0
eeda_dlck,724,0,Nibbles,female,Red,0
radekiler,254846,1,Comet,male,Black,0
spicycream205,254743,1,Moonlight,female,Black,0
leon1252,106063,0,leon,female,Brown,0
kareemmohammad,254185,1,Rascal,male,Black,0
nick_gerz1aaad2f2,1710,0,Indigo,female,Black,0
saberbig,244672,1,Moon,male,Brown,0
lounge_lizard_gameplays,181400,1,Darth,male,Black,0
robertmugabethadruglord,176934,1,Cerulean,female,Black,0
stanmarsden,176796,1,Shrike,male,Brown,0
jacob_sings_,170814,1,Butch,male,Red,0
OhanaMC,170590,1,Ruth,female,Black,0
ice_wallo_cman22,32843,0,Ripmaw,male,Black,0
therugbylifee,164508,1,Booboo,male,Brown,0
hox600,154747,1,Skylar,female,Black,0
my_dixie_rekt467,152615,1,Giggles,female,Black,0
lego5life,149719,1,Ivy,female,Brown,0
ReeceWithAC,147074,1,Sabath,male,Black,0
Queenliz09,147051,1,Aura,female,Black,0
ItsJustTriz,147047,1,Dawnstar,female,Brown,0
h8b1t,147038,1,Azar,male,Black,0
blitzyUK,147028,1,Cookie,female,Red,0
whom1313,146982,1,Violet,female,Black,0
pwny_up,146849,1,Screech,male,Brown,0
ice_wallou_cum69,146771,1,Nibbles,female,Black,0
KitGaming95,146583,1,Dexter,male,Black,0
snortingdonkey,146506,1,Ivy,female,Brown,0
smallschristian8,138286,1,Angel,female,Black,0
iLikeToGetRekt,132887,1,Twilight,female,Black,0
TetraTTV,95910,1,Spectre,male,Brown,0
xd_kinghill43,95345,1,Blade,male,Black,0
richycrainium,93735,1,Nugget,female,Red,0
KingRichardXVI,86850,1,Cerulean,female,Black,0
zoids_dale,85380,1,Grey,male,Brown,0
sultan5668,83755,1,Haze,female,Black,0
jaylee_geraghty,82950,1,Draculon,male,Black,0
Aekuros,82326,1,Nyx,male,Brown,0
urabitwins,80272,1,Spuds,male,Black,0
sabrinalynngamerjunkie,80090,1,Rhyme,female,Black,0
Dragoon_01,77279,1,Drake,male,Brown,0
drexoxo,165,0,Lady,female,Red,0
deepplaysss,70640,1,Sade,female,Black,0
thirzatumtum,42169,1,Baxter,male,Black,0
TexyTurvy,31641,1,Nightmare,male,Brown,0
g4mer3711,12632,1,Tiberius,male,Black,0
harykneegro,550,0,Ivy,female,Black,0
